fail_log_id,student_id,full_name,biometric_id,date,time,device_id,device_name,subject_code,fail_reason,match_score,attempt_no
FAIL0011247,UGF23AI303,Nikhil Rao Agarwal,BIO0303,2025-04-21,09:02:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Sensor Dirty,0.98,2
FAIL0011248,UGF23AI304,Mohit Nath Kumar,BIO0304,2025-04-21,09:00:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Finger Rotated,39.87,1
FAIL0011249,UGF23AI308,Harsha Raj Mukherjee,BIO0308,2025-04-21,09:03:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Scar/Cut on Finger,36.1,1
FAIL0011250,UGF23AI308,Harsha Raj Mukherjee,BIO0308,2025-04-21,09:03:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Timeout,2.28,2
FAIL0011251,UGF23AI309,Lakshmi Das Wagh,BIO0309,2025-04-21,09:01:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Finger Rotated,15.24,1
FAIL0011252,UGF23AI309,Lakshmi Das Wagh,BIO0309,2025-04-21,09:01:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Timeout,11.82,2
FAIL0011253,UGF23AI314,Yamini Ram Patil,BIO0314,2025-04-21,09:01:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Timeout,4.0,1
FAIL0011254,UGF23AI326,Vanshika Chand Shah,BIO0326,2025-04-21,09:02:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Scar/Cut on Finger,28.02,1
FAIL0011255,UGF23AI326,Vanshika Chand Shah,BIO0326,2025-04-21,09:02:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Timeout,13.67,2
FAIL0011256,UGF23AI354,Iqbal Prasad Salve,BIO0354,2025-04-21,09:01:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Low Quality Image,23.8,1
FAIL0011257,UGF23AI354,Iqbal Prasad Salve,BIO0354,2025-04-21,09:01:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Finger Rotated,30.12,2
FAIL0011258,UGF23AI365,Rajesh Das Hatwar,BIO0365,2025-04-21,09:00:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Timeout,27.39,1
FAIL0011259,UGF23AI374,Bhushan Iyer,BIO0374,2025-04-21,09:02:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Sensor Dirty,37.22,1
FAIL0011260,UGF23AI383,Ravi Lal Bhosale,BIO0383,2025-04-21,09:01:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Low Quality Image,19.99,1
FAIL0011261,UGF23AI385,Om Gupta,BIO0385,2025-04-21,09:00:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Wet Finger,30.64,1
FAIL0011262,UGF23AI399,Hitesh Sai Takle,BIO0399,2025-04-21,09:00:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Timeout,2.73,1
FAIL0011263,UGF23AI103,Suresh Londhe,BIO0103,2025-04-21,09:03:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Low Quality Image,39.43,1
FAIL0011264,UGF23AI116,Nikhil Prakash Hatwar,BIO0116,2025-04-21,09:03:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Low Quality Image,10.39,1
FAIL0011265,UGF23AI116,Nikhil Prakash Hatwar,BIO0116,2025-04-21,09:03:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Timeout,32.5,2
FAIL0011266,UGF23AI129,Chetna Lal Ghosh,BIO0129,2025-04-21,09:02:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Partial Print,25.88,1
FAIL0011267,UGF23AI131,Pooja Lal Patel,BIO0131,2025-04-21,09:00:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Sensor Dirty,20.24,1
FAIL0011268,UGF23AI131,Pooja Lal Patel,BIO0131,2025-04-21,09:00:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Timeout,7.48,2
FAIL0011269,UGF23AI147,Abhishek Nath Ghosh,BIO0147,2025-04-21,09:03:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Timeout,36.49,1
FAIL0011270,UGF23AI157,Harsha Ram Reddy,BIO0157,2025-04-21,09:18:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Low Quality Image,37.1,1
FAIL0011271,UGF23AI157,Harsha Ram Reddy,BIO0157,2025-04-21,09:18:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Partial Print,22.41,2
FAIL0011272,UGF23AI162,Hemant Naik,BIO0162,2025-04-21,09:03:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Dry Finger,13.0,1
FAIL0011273,UGF23AI164,Vanshika Waghmare,BIO0164,2025-04-21,09:01:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Finger Rotated,16.46,1
FAIL0011274,UGF23AI165,Abhishek Bala Patel,BIO0165,2025-04-21,09:03:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Sensor Dirty,33.12,1
FAIL0011275,UGF23AI165,Abhishek Bala Patel,BIO0165,2025-04-21,09:03:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Timeout,13.98,2
FAIL0011276,UGF23AI169,Ritika Kadam,BIO0169,2025-04-21,09:00:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Low Quality Image,38.12,1
FAIL0011277,UGF23AI176,Vishal Das Kulkarni,BIO0176,2025-04-21,09:02:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Wet Finger,29.15,1
FAIL0011278,UGF23AI178,Isha Mehta,BIO0178,2025-04-21,09:02:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Sensor Dirty,26.6,1
FAIL0011279,UGF23AI179,Onkar Kumar Mishra,BIO0179,2025-04-21,09:00:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Wet Finger,11.88,1
FAIL0011280,UGF23AI181,Rahul Sai Jadhav,BIO0181,2025-04-21,09:03:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Low Quality Image,18.36,1
FAIL0011281,UGF23AI206,Iqbal Ingle,BIO0206,2025-04-21,09:02:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Timeout,37.51,1
FAIL0011282,UGF23AI218,Gunjan Devi Rao,BIO0218,2025-04-21,09:01:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Scar/Cut on Finger,1.72,1
FAIL0011283,UGF23AI231,Vidya Das Kumar,BIO0231,2025-04-21,09:02:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Scar/Cut on Finger,8.58,1
FAIL0011284,UGF23AI234,Faisal Naik,BIO0234,2025-04-21,09:01:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Timeout,25.57,1
FAIL0011285,UGF23AI234,Faisal Naik,BIO0234,2025-04-21,09:01:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Sensor Dirty,3.01,2
FAIL0011286,UGF23AI258,Deepika Kumar,BIO0258,2025-04-21,09:03:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Dry Finger,15.44,1
FAIL0011287,UGF23AI271,Kiran Tiwari,BIO0271,2025-04-21,09:03:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Low Quality Image,22.16,1
FAIL0011288,UGF23AI272,Sneha Prakash Londhe,BIO0272,2025-04-21,09:00:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Low Quality Image,2.28,1
FAIL0011289,UGF23AI279,Ila Devi Dange,BIO0279,2025-04-21,09:02:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Finger Rotated,18.09,1
FAIL0011290,UGF23AI283,Disha Pawar,BIO0283,2025-04-21,09:00:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Sensor Dirty,24.62,1
FAIL0011291,UGF23AI299,Bhavna Raj Bhosale,BIO0299,2025-04-21,09:00:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Low Quality Image,34.01,1
FAIL0011292,UGF23AI300,Gaurav Jain,BIO0300,2025-04-21,09:03:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Sensor Dirty,11.83,1
FAIL0011293,UGF23AI300,Gaurav Jain,BIO0300,2025-04-21,09:03:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Partial Print,11.42,2
FAIL0011294,UGF23AI303,Nikhil Rao Agarwal,BIO0303,2025-04-21,09:01:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Sensor Dirty,34.01,1
FAIL0011295,UGF23AI306,Esha Bala Pandey,BIO0306,2025-04-21,09:01:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Partial Print,8.45,1
FAIL0011296,UGF23AI309,Lakshmi Das Wagh,BIO0309,2025-04-21,09:01:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Dry Finger,27.32,1
FAIL0011297,UGF23AI309,Lakshmi Das Wagh,BIO0309,2025-04-21,09:01:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Low Quality Image,31.98,2
FAIL0011298,UGF23AI321,Yamini Londhe,BIO0321,2025-04-21,09:00:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Finger Rotated,5.89,1
FAIL0011299,UGF23AI321,Yamini Londhe,BIO0321,2025-04-21,09:00:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Sensor Dirty,10.2,2
FAIL0011300,UGF23AI324,Gunjan Devi Fernandes,BIO0324,2025-04-21,09:03:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Low Quality Image,32.22,1
FAIL0011301,UGF23AI326,Vanshika Chand Shah,BIO0326,2025-04-21,09:00:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Timeout,26.01,1
FAIL0011302,UGF23AI327,Nikhil Hivrale,BIO0327,2025-04-21,09:23:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Low Quality Image,12.88,1
FAIL0011303,UGF23AI332,Ramesh Shankar Kulkarni,BIO0332,2025-04-21,09:00:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Partial Print,2.93,1
FAIL0011304,UGF23AI332,Ramesh Shankar Kulkarni,BIO0332,2025-04-21,09:00:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Finger Rotated,11.03,2
FAIL0011305,UGF23AI333,Chetna Ram Upadhyay,BIO0333,2025-04-21,09:00:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Partial Print,17.01,1
FAIL0011306,UGF23AI340,Neha Kaur,BIO0340,2025-04-21,09:03:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Sensor Dirty,3.03,1
FAIL0011307,UGF23AI340,Neha Kaur,BIO0340,2025-04-21,09:03:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Low Quality Image,3.75,2
FAIL0011308,UGF23AI343,Wasim Das Mishra,BIO0343,2025-04-21,09:03:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Scar/Cut on Finger,3.64,1
FAIL0011309,UGF23AI343,Wasim Das Mishra,BIO0343,2025-04-21,09:03:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Dry Finger,37.81,2
FAIL0011310,UGF23AI366,Kalpesh Shankar Ghosh,BIO0366,2025-04-21,09:01:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Dry Finger,11.46,1
FAIL0011311,UGF23AI366,Kalpesh Shankar Ghosh,BIO0366,2025-04-21,09:01:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Low Quality Image,34.54,2
FAIL0011312,UGF23AI386,Sarita Das Desai,BIO0386,2025-04-21,09:00:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Dry Finger,26.68,1
FAIL0011313,UGF23AI386,Sarita Das Desai,BIO0386,2025-04-21,09:00:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Dry Finger,19.89,2
FAIL0011314,UGF23AI394,Om Nath Londhe,BIO0394,2025-04-21,09:01:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Finger Rotated,35.86,1
FAIL0011315,UGF23AI133,Indira Ram Ingole,BIO0133,2025-04-22,10:01:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Low Quality Image,22.68,1
FAIL0011316,UGF23AI138,Shruti Prakash Das,BIO0138,2025-04-22,10:00:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Timeout,19.36,1
FAIL0011317,UGF23AI142,Chetan Devi Raut,BIO0142,2025-04-22,10:01:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Finger Rotated,7.09,1
FAIL0011318,UGF23AI142,Chetan Devi Raut,BIO0142,2025-04-22,10:01:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Scar/Cut on Finger,0.92,2
FAIL0011319,UGF23AI144,Tejas Ram Deshpande,BIO0144,2025-04-22,10:03:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Finger Rotated,33.19,1
FAIL0011320,UGF23AI146,Yogesh Rao Gangurde,BIO0146,2025-04-22,10:03:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Low Quality Image,6.26,1
FAIL0011321,UGF23AI158,Jagdish Raj Jain,BIO0158,2025-04-22,10:01:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Finger Rotated,8.0,1
FAIL0011322,UGF23AI166,Gaurav Naik,BIO0166,2025-04-22,10:01:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Finger Rotated,29.59,1
FAIL0011323,UGF23AI168,Dhruv Kadam,BIO0168,2025-04-22,10:03:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Dry Finger,30.89,1
FAIL0011324,UGF23AI171,Suresh Ram Mehta,BIO0171,2025-04-22,10:03:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Sensor Dirty,16.89,1
FAIL0011325,UGF23AI182,Pallavi Devi Pillai,BIO0182,2025-04-22,10:01:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Low Quality Image,36.89,1
FAIL0011326,UGF23AI194,Omkar Kumar,BIO0194,2025-04-22,10:00:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Low Quality Image,6.82,1
FAIL0011327,UGF23AI202,Dayanand Rao Zende,BIO0202,2025-04-22,10:01:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Dry Finger,10.83,1
FAIL0011328,UGF23AI202,Dayanand Rao Zende,BIO0202,2025-04-22,10:01:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Dry Finger,35.97,2
FAIL0011329,UGF23AI223,Meera Ram Chatterjee,BIO0223,2025-04-22,10:24:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Wet Finger,30.46,1
FAIL0011330,UGF23AI223,Meera Ram Chatterjee,BIO0223,2025-04-22,10:24:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Scar/Cut on Finger,7.95,2
FAIL0011331,UGF23AI227,Urmila Zende,BIO0227,2025-04-22,10:03:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Finger Rotated,10.36,1
FAIL0011332,UGF23AI231,Vidya Das Kumar,BIO0231,2025-04-22,10:21:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Partial Print,34.41,1
FAIL0011333,UGF23AI231,Vidya Das Kumar,BIO0231,2025-04-22,10:21:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Scar/Cut on Finger,6.32,2
FAIL0011334,UGF23AI237,Onkar Raj Pillai,BIO0237,2025-04-22,10:00:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Partial Print,17.86,1
FAIL0011335,UGF23AI250,Kedar Chatterjee,BIO0250,2025-04-22,10:02:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Scar/Cut on Finger,16.39,1
FAIL0011336,UGF23AI250,Kedar Chatterjee,BIO0250,2025-04-22,10:02:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Low Quality Image,30.01,2
FAIL0011337,UGF23AI252,Yamini Das Ahuja,BIO0252,2025-04-22,10:00:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Wet Finger,38.62,1
FAIL0011338,UGF23AI252,Yamini Das Ahuja,BIO0252,2025-04-22,10:00:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Partial Print,33.95,2
FAIL0011339,UGF23AI260,Seema Sai Chopra,BIO0260,2025-04-22,10:02:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Scar/Cut on Finger,36.65,1
FAIL0011340,UGF23AI274,Mithun Sai Waghmare,BIO0274,2025-04-22,10:03:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Wet Finger,1.46,1
FAIL0011341,UGF23AI282,Onkar Nath Ambhore,BIO0282,2025-04-22,10:01:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Low Quality Image,15.85,1
FAIL0011342,UGF23AI282,Onkar Nath Ambhore,BIO0282,2025-04-22,10:01:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Sensor Dirty,6.3,2
FAIL0011343,UGF23AI285,Ila Raj Ingole,BIO0285,2025-04-22,10:00:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Sensor Dirty,32.55,1
FAIL0011344,UGF23AI285,Ila Raj Ingole,BIO0285,2025-04-22,10:00:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Finger Rotated,15.27,2
FAIL0011345,UGF23AI287,Indira Bhatia,BIO0287,2025-04-22,10:00:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Dry Finger,12.71,1
FAIL0011346,UGF23AI287,Indira Bhatia,BIO0287,2025-04-22,10:00:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Timeout,4.46,2
FAIL0011347,UGF23AI292,Anjali Chand Nair,BIO0292,2025-04-22,10:01:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Scar/Cut on Finger,30.54,1
FAIL0011348,UGF23AI292,Anjali Chand Nair,BIO0292,2025-04-22,10:01:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Partial Print,23.54,2
FAIL0011349,UGF23AI295,Ekta Shankar Yadav,BIO0295,2025-04-22,10:03:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Dry Finger,37.4,1
FAIL0011350,UGF23AI300,Gaurav Jain,BIO0300,2025-04-22,10:00:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Low Quality Image,33.74,1
FAIL0011351,UGF23AI314,Yamini Ram Patil,BIO0314,2025-04-22,10:21:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Scar/Cut on Finger,36.39,1
FAIL0011352,UGF23AI314,Yamini Ram Patil,BIO0314,2025-04-22,10:21:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Timeout,26.92,2
FAIL0011353,UGF23AI316,Manish Sai Iyer,BIO0316,2025-04-22,10:00:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Wet Finger,25.66,1
FAIL0011354,UGF23AI319,Anika Rao Bhange,BIO0319,2025-04-22,10:02:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Finger Rotated,7.82,1
FAIL0011355,UGF23AI320,Rekha Kumar Fernandes,BIO0320,2025-04-22,10:03:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Wet Finger,26.5,1
FAIL0011356,UGF23AI336,Ritika Lal Ahuja,BIO0336,2025-04-22,10:03:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Sensor Dirty,15.23,1
FAIL0011357,UGF23AI337,Jagdish More,BIO0337,2025-04-22,10:03:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Timeout,11.24,1
FAIL0011358,UGF23AI337,Jagdish More,BIO0337,2025-04-22,10:03:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Sensor Dirty,2.61,2
FAIL0011359,UGF23AI351,Gunjan Lal Gaikwad,BIO0351,2025-04-22,10:02:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Sensor Dirty,22.87,1
FAIL0011360,UGF23AI357,Anjali Ram Gangurde,BIO0357,2025-04-22,10:07:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Wet Finger,15.5,1
FAIL0011361,UGF23AI357,Anjali Ram Gangurde,BIO0357,2025-04-22,10:07:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Low Quality Image,39.84,2
FAIL0011362,UGF23AI363,Madhuri Devi Pawar,BIO0363,2025-04-22,10:00:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Sensor Dirty,6.59,1
FAIL0011363,UGF23AI364,Disha Shankar Kale,BIO0364,2025-04-22,10:00:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Scar/Cut on Finger,0.14,1
FAIL0011364,UGF23AI365,Rajesh Das Hatwar,BIO0365,2025-04-22,10:01:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Dry Finger,27.47,1
FAIL0011365,UGF23AI372,Bhushan Raj Kadam,BIO0372,2025-04-22,10:03:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Dry Finger,29.73,1
FAIL0011366,UGF23AI372,Bhushan Raj Kadam,BIO0372,2025-04-22,10:03:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Finger Rotated,17.36,2
FAIL0011367,UGF23AI373,Mukesh Ram Zende,BIO0373,2025-04-22,10:03:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Timeout,20.61,1
FAIL0011368,UGF23AI386,Sarita Das Desai,BIO0386,2025-04-22,10:02:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Timeout,19.4,1
FAIL0011369,UGF23AI396,Wasim Prakash Ingle,BIO0396,2025-04-22,10:00:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Partial Print,37.48,1
FAIL0011370,UGF23AI396,Wasim Prakash Ingle,BIO0396,2025-04-22,10:00:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Partial Print,38.05,2
FAIL0011371,UGF23AI100,Namrata Prasad Patel,BIO0100,2025-04-23,11:02:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Timeout,28.33,1
FAIL0011372,UGF23AI107,Mohit Nath Gangurde,BIO0107,2025-04-23,11:00:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Partial Print,25.28,1
FAIL0011373,UGF23AI116,Nikhil Prakash Hatwar,BIO0116,2025-04-23,11:01:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Wet Finger,1.89,1
FAIL0011374,UGF23AI121,Manish Chand Mehta,BIO0121,2025-04-23,11:01:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Dry Finger,11.38,1
FAIL0011375,UGF23AI130,Lalit Shankar Salve,BIO0130,2025-04-23,11:01:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Partial Print,30.7,1
FAIL0011376,UGF23AI130,Lalit Shankar Salve,BIO0130,2025-04-23,11:01:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Wet Finger,34.44,2
FAIL0011377,UGF23AI143,Siddharth Vaghmare,BIO0143,2025-04-23,11:00:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Scar/Cut on Finger,24.82,1
FAIL0011378,UGF23AI146,Yogesh Rao Gangurde,BIO0146,2025-04-23,11:01:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Sensor Dirty,20.46,1
FAIL0011379,UGF23AI152,Ritika Bala Vaidya,BIO0152,2025-04-23,11:21:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Dry Finger,34.74,1
FAIL0011380,UGF23AI163,Aditi Lal Dalvi,BIO0163,2025-04-23,11:00:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Partial Print,34.84,1
FAIL0011381,UGF23AI168,Dhruv Kadam,BIO0168,2025-04-23,11:01:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Wet Finger,0.57,1
FAIL0011382,UGF23AI183,Ekta Raj Vaidya,BIO0183,2025-04-23,11:00:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Low Quality Image,35.98,1
FAIL0011383,UGF23AI188,Bhavna Das Bhosale,BIO0188,2025-04-23,11:01:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Partial Print,25.07,1
FAIL0011384,UGF23AI192,Seema Lal Nambiar,BIO0192,2025-04-23,11:03:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Finger Rotated,8.93,1
FAIL0011385,UGF23AI205,Firoz Unde,BIO0205,2025-04-23,11:01:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Partial Print,6.94,1
FAIL0011386,UGF23AI205,Firoz Unde,BIO0205,2025-04-23,11:01:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Sensor Dirty,26.95,2
FAIL0011387,UGF23AI208,Akash Rao Rao,BIO0208,2025-04-23,11:03:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Partial Print,12.75,1
FAIL0011388,UGF23AI215,Fatima Ram Upadhyay,BIO0215,2025-04-23,11:19:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Timeout,0.23,1
FAIL0011389,UGF23AI216,Soham Iyer,BIO0216,2025-04-23,11:00:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Dry Finger,19.17,1
FAIL0011390,UGF23AI242,Ravi Das Tiwari,BIO0242,2025-04-23,11:13:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Scar/Cut on Finger,13.4,1
FAIL0011391,UGF23AI252,Yamini Das Ahuja,BIO0252,2025-04-23,11:00:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Partial Print,19.79,1
FAIL0011392,UGF23AI262,Gaurav Hivrale,BIO0262,2025-04-23,11:02:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Finger Rotated,23.88,1
FAIL0011393,UGF23AI262,Gaurav Hivrale,BIO0262,2025-04-23,11:02:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Finger Rotated,20.84,2
FAIL0011394,UGF23AI265,Divya Ram Junghare,BIO0265,2025-04-23,11:01:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Timeout,6.92,1
FAIL0011395,UGF23AI265,Divya Ram Junghare,BIO0265,2025-04-23,11:01:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Finger Rotated,39.21,2
FAIL0011396,UGF23AI275,Vishal Sai Shah,BIO0275,2025-04-23,11:03:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Wet Finger,14.51,1
FAIL0011397,UGF23AI282,Onkar Nath Ambhore,BIO0282,2025-04-23,11:01:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Dry Finger,4.7,1
FAIL0011398,UGF23AI284,Soham Nath Kale,BIO0284,2025-04-23,11:02:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Low Quality Image,34.39,1
FAIL0011399,UGF23AI288,Babita Lal Kulkarni,BIO0288,2025-04-23,11:01:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Scar/Cut on Finger,18.57,1
FAIL0011400,UGF23AI299,Bhavna Raj Bhosale,BIO0299,2025-04-23,11:02:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Timeout,22.07,1
FAIL0011401,UGF23AI316,Manish Sai Iyer,BIO0316,2025-04-23,11:00:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Dry Finger,25.26,1
FAIL0011402,UGF23AI325,Gunjan Sai Pawar,BIO0325,2025-04-23,11:02:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Scar/Cut on Finger,32.39,1
FAIL0011403,UGF23AI325,Gunjan Sai Pawar,BIO0325,2025-04-23,11:02:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Low Quality Image,34.74,2
FAIL0011404,UGF23AI328,Chetna Yadav,BIO0328,2025-04-23,11:02:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Dry Finger,6.33,1
FAIL0011405,UGF23AI329,Pallavi Prasad Banerjee,BIO0329,2025-04-23,11:00:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Dry Finger,29.9,1
FAIL0011406,UGF23AI335,Gunjan Ram Nambiar,BIO0335,2025-04-23,11:03:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Finger Rotated,25.29,1
FAIL0011407,UGF23AI340,Neha Kaur,BIO0340,2025-04-23,11:03:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Timeout,5.38,1
