gate_log_id,full_name,student_id,roll_number,class_section,biometric_id,finger_used,match_score,scan_quality,date,entry_time,exit_time,duration_hrs,device_id,device_name,reader_location
GATE0046480,Mukesh Ram Zende,UGF23AI373,A92,CSE-AIML-A,BIO0373,Right Index,96.13,Good,2025-02-20,08:04:53,16:15:29,8.18,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046481,Bhushan Iyer,UGF23AI374,B92,CSE-AIML-B,BIO0374,Right Index,76.94,Good,2025-02-20,08:32:42,16:13:09,7.67,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046482,Geeta Chand Hatwar,UGF23AI375,C92,CSE-AIML-C,BIO0375,Right Thumb,97.84,Good,2025-02-20,08:17:39,16:43:26,8.43,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046483,Faisal Kadam,UGF23AI376,A93,CSE-AIML-A,BIO0376,Right Little,87.04,Excellent,2025-02-20,08:52:30,16:48:36,7.93,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046484,Zara Nambiar,UGF23AI378,C93,CSE-AIML-C,BIO0378,Right Thumb,78.28,Good,2025-02-20,08:47:53,16:51:44,8.06,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046485,Chetan Salve,UGF23AI379,A94,CSE-AIML-A,BIO0379,Right Index,99.17,Good,2025-02-20,08:12:23,16:25:23,8.22,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046486,Mahesh Shankar Gangurde,UGF23AI380,B94,CSE-AIML-B,BIO0380,Right Thumb,99.74,Good,2025-02-20,08:25:36,16:34:16,8.14,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046487,Faisal Das Saxena,UGF23AI381,C94,CSE-AIML-C,BIO0381,Right Ring,77.28,Poor,2025-02-20,08:04:03,16:22:19,8.3,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046488,Geeta Raj Joshi,UGF23AI382,A95,CSE-AIML-A,BIO0382,Right Middle,79.09,Poor,2025-02-20,08:21:44,16:01:28,7.66,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046489,Ravi Lal Bhosale,UGF23AI383,B95,CSE-AIML-B,BIO0383,Right Middle,92.43,Excellent,2025-02-20,08:37:12,16:21:55,7.75,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046490,Gaurav Bala Jain,UGF23AI384,C95,CSE-AIML-C,BIO0384,Right Index,96.14,Good,2025-02-20,08:13:48,16:14:11,8.01,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046491,Om Gupta,UGF23AI385,A96,CSE-AIML-A,BIO0385,Right Thumb,93.53,Good,2025-02-20,08:15:29,16:31:47,8.27,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046492,Sarita Das Desai,UGF23AI386,B96,CSE-AIML-B,BIO0386,Right Middle,87.59,Excellent,2025-02-20,08:28:51,16:07:04,7.64,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046493,Jayesh Nath Hatwar,UGF23AI387,C96,CSE-AIML-C,BIO0387,Right Ring,93.18,Average,2025-02-20,08:42:28,16:34:36,7.87,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046494,Jiya Nath Junghare,UGF23AI388,A97,CSE-AIML-A,BIO0388,Right Little,91.64,Excellent,2025-02-20,08:44:51,16:58:29,8.23,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046495,Geeta Prakash Hande,UGF23AI389,B97,CSE-AIML-B,BIO0389,Right Little,93.65,Excellent,2025-02-20,08:53:09,16:20:42,7.46,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046496,Urmila Pillai,UGF23AI390,C97,CSE-AIML-C,BIO0390,Right Index,94.13,Average,2025-02-20,08:10:23,16:42:20,8.53,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046497,Rekha Rao Singh,UGF23AI391,A98,CSE-AIML-A,BIO0391,Right Thumb,84.55,Average,2025-02-20,08:02:02,16:09:32,8.12,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046498,Kedar Singh,UGF23AI392,B98,CSE-AIML-B,BIO0392,Right Little,88.43,Average,2025-02-20,08:16:43,16:27:04,8.17,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046499,Dhruv Das Takle,UGF23AI393,C98,CSE-AIML-C,BIO0393,Right Ring,97.66,Excellent,2025-02-20,08:01:00,16:26:49,8.43,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046500,Om Nath Londhe,UGF23AI394,A99,CSE-AIML-A,BIO0394,Right Ring,86.47,Good,2025-02-20,08:13:51,16:33:04,8.32,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046501,Hina Kumar Pandey,UGF23AI395,B99,CSE-AIML-B,BIO0395,Right Index,84.98,Good,2025-02-20,08:34:42,16:48:17,8.23,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046502,Wasim Prakash Ingle,UGF23AI396,C99,CSE-AIML-C,BIO0396,Right Thumb,76.35,Good,2025-02-20,08:58:53,16:00:12,7.02,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046503,Nandini Deshpande,UGF23AI397,A100,CSE-AIML-A,BIO0397,Right Index,85.46,Good,2025-02-20,08:01:13,16:03:08,8.03,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046504,Babita Fulzele,UGF23AI398,B100,CSE-AIML-B,BIO0398,Right Ring,95.29,Good,2025-02-20,08:01:19,16:48:16,8.78,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046505,Hitesh Sai Takle,UGF23AI399,C100,CSE-AIML-C,BIO0399,Right Ring,99.29,Excellent,2025-02-20,08:54:57,16:52:49,7.96,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046506,Namrata Prasad Patel,UGF23AI100,A01,CSE-AIML-A,BIO0100,Right Index,76.16,Excellent,2025-02-21,08:23:51,16:15:33,7.86,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046507,Jatin Kumar Ambhore,UGF23AI101,B01,CSE-AIML-B,BIO0101,Right Ring,77.62,Good,2025-02-21,08:39:47,16:10:13,7.51,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046508,Mohit Shankar Gaikwad,UGF23AI102,C01,CSE-AIML-C,BIO0102,Right Middle,76.61,Excellent,2025-02-21,08:12:20,16:27:50,8.26,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046509,Suresh Londhe,UGF23AI103,A02,CSE-AIML-A,BIO0103,Right Thumb,98.85,Excellent,2025-02-21,08:05:51,16:59:49,8.9,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046510,Anjali Nath More,UGF23AI104,B02,CSE-AIML-B,BIO0104,Right Thumb,79.17,Good,2025-02-21,08:35:25,16:21:04,7.76,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046511,Vikas Raj Mukherjee,UGF23AI105,C02,CSE-AIML-C,BIO0105,Right Middle,94.09,Good,2025-02-21,08:32:44,16:56:53,8.4,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046512,Manish Das Ambhore,UGF23AI106,A03,CSE-AIML-A,BIO0106,Right Ring,84.26,Good,2025-02-21,08:24:24,16:45:35,8.35,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046513,Mohit Nath Gangurde,UGF23AI107,B03,CSE-AIML-B,BIO0107,Right Little,92.07,Average,2025-02-21,08:52:17,16:03:15,7.18,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046514,Kamla Ram Mehta,UGF23AI108,C03,CSE-AIML-C,BIO0108,Right Thumb,83.56,Good,2025-02-21,08:07:03,16:31:40,8.41,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046515,Mohit Rao Agarwal,UGF23AI109,A04,CSE-AIML-A,BIO0109,Right Little,88.56,Good,2025-02-21,08:10:29,16:35:24,8.42,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046516,Farhan Nair,UGF23AI110,B04,CSE-AIML-B,BIO0110,Right Little,76.26,Average,2025-02-21,08:12:47,16:46:30,8.56,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046517,Mithun Iyer,UGF23AI111,C04,CSE-AIML-C,BIO0111,Right Ring,85.66,Good,2025-02-21,08:15:59,16:24:07,8.14,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046518,Ravi Kumar Joshi,UGF23AI112,A05,CSE-AIML-A,BIO0112,Right Thumb,86.29,Poor,2025-02-21,08:00:52,16:38:48,8.63,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046519,Farhan Dange,UGF23AI113,B05,CSE-AIML-B,BIO0113,Right Ring,81.14,Average,2025-02-21,08:03:32,16:37:57,8.57,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046520,Onkar Prasad Mishra,UGF23AI114,C05,CSE-AIML-C,BIO0114,Right Index,77.69,Excellent,2025-02-21,08:28:54,16:06:54,7.63,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046521,Divya Zende,UGF23AI115,A06,CSE-AIML-A,BIO0115,Right Thumb,91.63,Good,2025-02-21,08:36:45,16:23:41,7.78,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046522,Nikhil Prakash Hatwar,UGF23AI116,B06,CSE-AIML-B,BIO0116,Right Middle,97.68,Excellent,2025-02-21,08:38:42,16:27:13,7.81,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046523,Bhushan Raj Chatterjee,UGF23AI117,C06,CSE-AIML-C,BIO0117,Right Little,82.03,Good,2025-02-21,08:33:22,16:53:59,8.34,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046524,Gunjan Pandey,UGF23AI118,A07,CSE-AIML-A,BIO0118,Right Thumb,88.18,Excellent,2025-02-21,08:17:02,16:47:41,8.51,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046525,Fatima Lal Ahuja,UGF23AI119,B07,CSE-AIML-B,BIO0119,Right Thumb,86.85,Good,2025-02-21,08:44:38,16:40:27,7.93,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046526,Farhan Devi Pandey,UGF23AI120,C07,CSE-AIML-C,BIO0120,Right Little,88.45,Good,2025-02-21,08:30:20,16:20:29,7.84,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046527,Manish Chand Mehta,UGF23AI121,A08,CSE-AIML-A,BIO0121,Right Middle,77.8,Average,2025-02-21,08:08:38,16:47:56,8.65,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046528,Iqbal Raj Pillai,UGF23AI122,B08,CSE-AIML-B,BIO0122,Right Thumb,84.17,Excellent,2025-02-21,08:11:05,16:44:49,8.56,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046529,Priya Das Shah,UGF23AI124,A09,CSE-AIML-A,BIO0124,Right Little,85.82,Excellent,2025-02-21,08:50:00,16:49:09,7.99,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046530,Hina Das Thakur,UGF23AI125,B09,CSE-AIML-B,BIO0125,Right Ring,82.62,Excellent,2025-02-21,08:39:58,16:26:15,7.77,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046531,Rajesh Shankar Chavan,UGF23AI126,C09,CSE-AIML-C,BIO0126,Right Middle,98.08,Excellent,2025-02-21,08:40:24,16:59:24,8.32,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046532,Indira Sai Hegde,UGF23AI127,A10,CSE-AIML-A,BIO0127,Right Little,79.65,Good,2025-02-21,08:35:52,16:56:00,8.34,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046533,Amrita Shankar Londhe,UGF23AI128,B10,CSE-AIML-B,BIO0128,Right Little,91.79,Good,2025-02-21,08:22:06,16:02:16,7.67,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046534,Chetna Lal Ghosh,UGF23AI129,C10,CSE-AIML-C,BIO0129,Right Little,76.23,Excellent,2025-02-21,08:45:04,16:16:19,7.52,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046535,Pooja Lal Patel,UGF23AI131,B11,CSE-AIML-B,BIO0131,Right Thumb,83.33,Average,2025-02-21,08:56:15,16:47:10,7.85,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046536,Abhishek Kumar Shah,UGF23AI132,C11,CSE-AIML-C,BIO0132,Right Ring,98.89,Excellent,2025-02-21,08:03:33,16:29:39,8.44,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046537,Indira Ram Ingole,UGF23AI133,A12,CSE-AIML-A,BIO0133,Right Ring,88.82,Good,2025-02-21,08:40:15,16:18:58,7.65,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046538,Wasim Nambiar,UGF23AI134,B12,CSE-AIML-B,BIO0134,Right Index,79.81,Excellent,2025-02-21,08:17:11,16:45:02,8.46,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046539,Dev Sai Dalvi,UGF23AI135,C12,CSE-AIML-C,BIO0135,Right Thumb,89.05,Good,2025-02-21,08:19:56,16:36:52,8.28,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046540,Jagdish Naik,UGF23AI136,A13,CSE-AIML-A,BIO0136,Right Ring,95.81,Average,2025-02-21,08:23:58,16:57:37,8.56,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046541,Sarita Prakash Bhatia,UGF23AI137,B13,CSE-AIML-B,BIO0137,Right Thumb,82.28,Good,2025-02-21,08:34:54,16:12:57,7.63,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046542,Shruti Prakash Das,UGF23AI138,C13,CSE-AIML-C,BIO0138,Right Ring,79.7,Excellent,2025-02-21,08:31:26,16:13:46,7.71,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046543,Zara Das Rao,UGF23AI139,A14,CSE-AIML-A,BIO0139,Right Index,76.95,Poor,2025-02-21,08:53:05,16:51:46,7.98,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046544,Sandeep Rao Bhatia,UGF23AI140,B14,CSE-AIML-B,BIO0140,Right Index,87.61,Good,2025-02-21,08:27:34,16:39:24,8.2,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046545,Devika Shankar Joshi,UGF23AI141,C14,CSE-AIML-C,BIO0141,Right Thumb,86.17,Excellent,2025-02-21,08:32:35,16:14:43,7.7,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046546,Chetan Devi Raut,UGF23AI142,A15,CSE-AIML-A,BIO0142,Right Ring,77.35,Excellent,2025-02-21,08:00:09,16:04:24,8.07,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046547,Siddharth Vaghmare,UGF23AI143,B15,CSE-AIML-B,BIO0143,Right Middle,78.16,Good,2025-02-21,08:49:52,16:34:06,7.74,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046548,Tejas Ram Deshpande,UGF23AI144,C15,CSE-AIML-C,BIO0144,Right Middle,81.93,Good,2025-02-21,08:23:38,16:39:23,8.26,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046549,Hina Ambhore,UGF23AI145,A16,CSE-AIML-A,BIO0145,Right Ring,90.36,Excellent,2025-02-21,08:35:03,16:50:28,8.26,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046550,Yogesh Rao Gangurde,UGF23AI146,B16,CSE-AIML-B,BIO0146,Right Ring,83.32,Excellent,2025-02-21,08:33:19,16:46:13,8.21,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046551,Abhishek Nath Ghosh,UGF23AI147,C16,CSE-AIML-C,BIO0147,Right Little,87.88,Poor,2025-02-21,08:55:16,16:20:26,7.42,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046552,Chandra Kulkarni,UGF23AI148,A17,CSE-AIML-A,BIO0148,Right Middle,82.13,Excellent,2025-02-21,08:52:43,16:58:05,8.09,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046553,Om Raj Reddy,UGF23AI149,B17,CSE-AIML-B,BIO0149,Right Ring,84.41,Good,2025-02-21,08:23:28,16:53:45,8.5,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046554,Sakshi Prasad Ambhore,UGF23AI150,C17,CSE-AIML-C,BIO0150,Right Index,78.91,Poor,2025-02-21,08:47:14,16:33:37,7.77,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046555,Gajanan Prasad Jain,UGF23AI151,A18,CSE-AIML-A,BIO0151,Right Index,91.91,Good,2025-02-21,08:29:06,16:15:18,7.77,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046556,Ritika Bala Vaidya,UGF23AI152,B18,CSE-AIML-B,BIO0152,Right Index,76.99,Good,2025-02-21,08:48:41,16:48:39,8.0,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046557,Tariq Lal Joshi,UGF23AI153,C18,CSE-AIML-C,BIO0153,Right Little,83.31,Excellent,2025-02-21,08:41:26,16:10:49,7.49,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046558,Tejas Nair,UGF23AI154,A19,CSE-AIML-A,BIO0154,Right Little,92.01,Good,2025-02-21,08:29:26,16:34:22,8.08,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046559,Tushar Chand Dange,UGF23AI155,B19,CSE-AIML-B,BIO0155,Right Ring,93.41,Excellent,2025-02-21,08:19:39,16:22:10,8.04,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046560,Pallavi Rao Dalvi,UGF23AI156,C19,CSE-AIML-C,BIO0156,Right Index,89.59,Excellent,2025-02-21,08:45:21,16:00:23,7.25,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046561,Harsha Ram Reddy,UGF23AI157,A20,CSE-AIML-A,BIO0157,Right Little,82.73,Good,2025-02-21,08:03:31,16:13:46,8.17,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046562,Jagdish Raj Jain,UGF23AI158,B20,CSE-AIML-B,BIO0158,Right Ring,80.08,Poor,2025-02-21,08:15:33,16:35:43,8.34,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046563,Ravi Prasad Lokhande,UGF23AI159,C20,CSE-AIML-C,BIO0159,Right Middle,76.84,Excellent,2025-02-21,08:13:57,16:14:48,8.01,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046564,Pankaj Salve,UGF23AI160,A21,CSE-AIML-A,BIO0160,Right Ring,90.22,Good,2025-02-21,08:09:02,16:36:45,8.46,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046565,Madhuri Narwade,UGF23AI161,B21,CSE-AIML-B,BIO0161,Right Ring,94.6,Average,2025-02-21,08:42:57,16:01:03,7.3,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046566,Hemant Naik,UGF23AI162,C21,CSE-AIML-C,BIO0162,Right Ring,91.98,Good,2025-02-21,08:21:04,16:16:49,7.93,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046567,Aditi Lal Dalvi,UGF23AI163,A22,CSE-AIML-A,BIO0163,Right Middle,85.56,Good,2025-02-21,08:50:04,16:50:42,8.01,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046568,Vanshika Waghmare,UGF23AI164,B22,CSE-AIML-B,BIO0164,Right Middle,75.97,Good,2025-02-21,08:47:48,16:40:25,7.88,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046569,Abhishek Bala Patel,UGF23AI165,C22,CSE-AIML-C,BIO0165,Right Middle,91.37,Good,2025-02-21,08:06:39,16:06:33,8.0,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046570,Gaurav Naik,UGF23AI166,A23,CSE-AIML-A,BIO0166,Right Little,77.88,Good,2025-02-21,08:30:47,16:30:45,8.0,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046571,Dhruv Kadam,UGF23AI168,C23,CSE-AIML-C,BIO0168,Right Thumb,77.08,Average,2025-02-21,08:56:13,16:11:47,7.26,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046572,Ritika Kadam,UGF23AI169,A24,CSE-AIML-A,BIO0169,Right Middle,84.25,Good,2025-02-21,08:25:51,16:36:09,8.17,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046573,Harsha Bala Das,UGF23AI170,B24,CSE-AIML-B,BIO0170,Right Index,86.51,Excellent,2025-02-21,08:44:12,16:33:55,7.83,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046574,Suresh Ram Mehta,UGF23AI171,C24,CSE-AIML-C,BIO0171,Right Ring,91.28,Good,2025-02-21,08:12:54,16:40:22,8.46,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046575,Tushar Chand Gite,UGF23AI172,A25,CSE-AIML-A,BIO0172,Right Thumb,89.99,Excellent,2025-02-21,08:55:33,16:46:53,7.86,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046576,Tanvi Sai Mehta,UGF23AI173,B25,CSE-AIML-B,BIO0173,Right Ring,87.5,Good,2025-02-21,08:54:06,16:57:44,8.06,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046577,Hemant Lal Fulzele,UGF23AI174,C25,CSE-AIML-C,BIO0174,Right Ring,81.84,Good,2025-02-21,08:59:58,16:06:19,7.11,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046578,Vidya Rao Waghmare,UGF23AI175,A26,CSE-AIML-A,BIO0175,Right Middle,93.56,Average,2025-02-21,08:24:24,16:11:20,7.78,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046579,Vishal Das Kulkarni,UGF23AI176,B26,CSE-AIML-B,BIO0176,Right Index,77.81,Excellent,2025-02-21,08:35:52,16:07:34,7.53,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046580,Meera Lal Waghmare,UGF23AI177,C26,CSE-AIML-C,BIO0177,Right Thumb,98.28,Good,2025-02-21,08:34:00,16:31:48,7.96,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046581,Onkar Kumar Mishra,UGF23AI179,B27,CSE-AIML-B,BIO0179,Right Thumb,79.93,Good,2025-02-21,08:53:52,16:15:53,7.37,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046582,Lalita Zende,UGF23AI180,C27,CSE-AIML-C,BIO0180,Right Little,77.8,Good,2025-02-21,08:05:20,16:01:06,7.93,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046583,Rahul Sai Jadhav,UGF23AI181,A28,CSE-AIML-A,BIO0181,Right Ring,85.16,Good,2025-02-21,08:54:45,16:11:29,7.28,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046584,Pallavi Devi Pillai,UGF23AI182,B28,CSE-AIML-B,BIO0182,Right Middle,85.07,Good,2025-02-21,08:00:22,16:03:24,8.05,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046585,Ekta Raj Vaidya,UGF23AI183,C28,CSE-AIML-C,BIO0183,Right Little,98.85,Average,2025-02-21,08:52:12,16:06:29,7.24,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046586,Sneha Lal,UGF23AI184,A29,CSE-AIML-A,BIO0184,Right Little,83.38,Excellent,2025-02-21,08:27:28,16:11:19,7.73,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046587,Zara Kumar Deshpande,UGF23AI185,B29,CSE-AIML-B,BIO0185,Right Thumb,84.55,Good,2025-02-21,08:30:07,16:40:22,8.17,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046588,Neha Rao Banerjee,UGF23AI186,C29,CSE-AIML-C,BIO0186,Right Little,82.01,Good,2025-02-21,08:57:54,16:11:28,7.23,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046589,Jayesh Junghare,UGF23AI187,A30,CSE-AIML-A,BIO0187,Right Little,89.5,Good,2025-02-21,08:17:17,16:21:15,8.07,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046590,Bhavna Das Bhosale,UGF23AI188,B30,CSE-AIML-B,BIO0188,Right Middle,81.74,Excellent,2025-02-21,08:56:40,16:47:25,7.85,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046591,Dhruv Mukherjee,UGF23AI189,C30,CSE-AIML-C,BIO0189,Right Thumb,78.39,Good,2025-02-21,08:59:34,16:21:40,7.37,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046592,Chandra Sai Wagh,UGF23AI190,A31,CSE-AIML-A,BIO0190,Right Index,92.96,Excellent,2025-02-21,08:29:29,16:00:39,7.52,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046593,Yogesh Devi Bhosale,UGF23AI191,B31,CSE-AIML-B,BIO0191,Right Middle,97.34,Average,2025-02-21,08:30:38,16:33:25,8.05,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046594,Seema Lal Nambiar,UGF23AI192,C31,CSE-AIML-C,BIO0192,Right Index,93.36,Excellent,2025-02-21,08:16:08,16:03:10,7.78,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046595,Farhan Das,UGF23AI193,A32,CSE-AIML-A,BIO0193,Right Thumb,86.29,Excellent,2025-02-21,08:53:15,16:54:21,8.02,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046596,Omkar Kumar,UGF23AI194,B32,CSE-AIML-B,BIO0194,Right Thumb,79.43,Excellent,2025-02-21,08:45:14,16:54:15,8.15,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046597,Ramesh Ghosh,UGF23AI195,C32,CSE-AIML-C,BIO0195,Right Index,91.08,Good,2025-02-21,08:56:28,16:46:01,7.83,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046598,Lalit Unde,UGF23AI196,A33,CSE-AIML-A,BIO0196,Right Middle,85.49,Good,2025-02-21,08:49:24,16:40:18,7.85,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046599,Chandra Devi Banerjee,UGF23AI198,C33,CSE-AIML-C,BIO0198,Right Index,93.72,Excellent,2025-02-21,08:47:18,16:31:23,7.73,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046600,Yash Ghosh,UGF23AI199,A34,CSE-AIML-A,BIO0199,Right Middle,80.08,Good,2025-02-21,08:21:39,16:23:32,8.03,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046601,Om Bhatia,UGF23AI200,B34,CSE-AIML-B,BIO0200,Right Middle,92.66,Excellent,2025-02-21,08:13:42,16:09:57,7.94,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046602,Chetan Ingole,UGF23AI201,C34,CSE-AIML-C,BIO0201,Right Little,92.71,Good,2025-02-21,08:55:50,16:02:08,7.11,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046603,Dayanand Rao Zende,UGF23AI202,A35,CSE-AIML-A,BIO0202,Right Middle,84.73,Excellent,2025-02-21,08:11:56,16:40:30,8.48,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046604,Ravi Hegde,UGF23AI203,B35,CSE-AIML-B,BIO0203,Right Little,89.26,Poor,2025-02-21,08:37:49,16:58:13,8.34,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046605,Priti Ram Dubey,UGF23AI204,C35,CSE-AIML-C,BIO0204,Right Index,78.65,Excellent,2025-02-21,08:23:30,16:21:09,7.96,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046606,Firoz Unde,UGF23AI205,A36,CSE-AIML-A,BIO0205,Right Index,97.45,Good,2025-02-21,08:02:02,16:12:36,8.18,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046607,Sarita Devi Unde,UGF23AI207,C36,CSE-AIML-C,BIO0207,Right Little,99.4,Excellent,2025-02-21,08:16:56,16:57:04,8.67,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046608,Akash Rao Rao,UGF23AI208,A37,CSE-AIML-A,BIO0208,Right Little,82.19,Excellent,2025-02-21,08:06:17,16:16:35,8.17,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0046609,Rekha Nath Tiwari,UGF23AI209,B37,CSE-AIML-B,BIO0209,Right Thumb,94.86,Good,2025-02-21,08:08:42,16:48:54,8.67,RDR-BIO-000,ZKTeco K40,Main Gate
