student_id,full_name,roll_number,class_section,biometric_id,subject_code,subject_name,total_classes,present,late,absent,failed_scans,attendance_pct,detention_status
UGF23AI246,Hina Nath Tiwari,C49,CSE-AIML-C,BIO0246,AIPC353T,NLP & Text Analytics,43,37,1,5,0,88.37,OK
UGF23AI247,Zara Prasad Chopra,A50,CSE-AIML-A,BIO0247,AIPC353T,NLP & Text Analytics,43,29,5,9,4,79.07,OK
UGF23AI248,Ritika Das Kale,B50,CSE-AIML-B,BIO0248,AIPC353T,NLP & Text Analytics,43,21,8,14,0,67.44,DETAINED
UGF23AI249,Arjun Ingle,C50,CSE-AIML-C,BIO0249,AIPC353T,NLP & Text Analytics,43,27,2,14,1,67.44,DETAINED
UGF23AI250,Kedar Chatterjee,A51,CSE-AIML-A,BIO0250,AIPC353T,NLP & Text Analytics,43,32,2,9,1,79.07,OK
UGF23AI251,Jayesh Pawar,B51,CSE-AIML-B,BIO0251,AIPC353T,NLP & Text Analytics,43,25,3,15,2,65.12,DETAINED
UGF23AI252,Yamini Das Ahuja,C51,CSE-AIML-C,BIO0252,AIPC353T,NLP & Text Analytics,43,36,5,2,2,95.35,OK
UGF23AI253,Yamini Rao Pillai,A52,CSE-AIML-A,BIO0253,AIPC353T,NLP & Text Analytics,43,25,9,9,0,79.07,OK
UGF23AI254,Priya Ram Ahuja,B52,CSE-AIML-B,BIO0254,AIPC353T,NLP & Text Analytics,43,30,2,11,1,74.42,DETAINED
UGF23AI255,Amrita Rao Banerjee,C52,CSE-AIML-C,BIO0255,AIPC353T,NLP & Text Analytics,43,26,6,11,3,74.42,DETAINED
UGF23AI256,Ravi Lal Verma,A53,CSE-AIML-A,BIO0256,AIPC353T,NLP & Text Analytics,43,29,2,12,0,72.09,DETAINED
UGF23AI257,Vidya Ram Reddy,B53,CSE-AIML-B,BIO0257,AIPC353T,NLP & Text Analytics,43,36,4,3,0,93.02,OK
UGF23AI258,Deepika Kumar,C53,CSE-AIML-C,BIO0258,AIPC353T,NLP & Text Analytics,43,28,7,8,1,81.4,OK
UGF23AI259,Deepika Kharat,A54,CSE-AIML-A,BIO0259,AIPC353T,NLP & Text Analytics,43,24,5,14,1,67.44,DETAINED
UGF23AI260,Seema Sai Chopra,B54,CSE-AIML-B,BIO0260,AIPC353T,NLP & Text Analytics,43,30,2,11,3,74.42,DETAINED
UGF23AI261,Girish Bhange,C54,CSE-AIML-C,BIO0261,AIPC353T,NLP & Text Analytics,43,27,7,9,1,79.07,OK
UGF23AI262,Gaurav Hivrale,A55,CSE-AIML-A,BIO0262,AIPC353T,NLP & Text Analytics,43,38,4,1,3,97.67,OK
UGF23AI263,Vidya Chand Waghmare,B55,CSE-AIML-B,BIO0263,AIPC353T,NLP & Text Analytics,43,30,3,10,0,76.74,OK
UGF23AI264,Esha Das Bhange,C55,CSE-AIML-C,BIO0264,AIPC353T,NLP & Text Analytics,43,30,1,12,1,72.09,DETAINED
UGF23AI265,Divya Ram Junghare,A56,CSE-AIML-A,BIO0265,AIPC353T,NLP & Text Analytics,43,28,2,13,1,69.77,DETAINED
UGF23AI266,Geeta Prakash Nair,B56,CSE-AIML-B,BIO0266,AIPC353T,NLP & Text Analytics,43,27,3,13,1,69.77,DETAINED
UGF23AI267,Jiya Devi Hatwar,C56,CSE-AIML-C,BIO0267,AIPC353T,NLP & Text Analytics,43,22,2,19,2,55.81,DETAINED
UGF23AI268,Aditya Pillai,A57,CSE-AIML-A,BIO0268,AIPC353T,NLP & Text Analytics,43,28,4,11,1,74.42,DETAINED
UGF23AI269,Nikhil Prakash Bhatia,B57,CSE-AIML-B,BIO0269,AIPC353T,NLP & Text Analytics,43,27,3,13,2,69.77,DETAINED
UGF23AI270,Sakshi Ingle,C57,CSE-AIML-C,BIO0270,AIPC353T,NLP & Text Analytics,43,30,2,11,1,74.42,DETAINED
UGF23AI271,Kiran Tiwari,A58,CSE-AIML-A,BIO0271,AIPC353T,NLP & Text Analytics,43,30,4,9,2,79.07,OK
UGF23AI272,Sneha Prakash Londhe,B58,CSE-AIML-B,BIO0272,AIPC353T,NLP & Text Analytics,43,31,8,4,5,90.7,OK
UGF23AI273,Dev Sai Pawar,C58,CSE-AIML-C,BIO0273,AIPC353T,NLP & Text Analytics,43,30,7,6,2,86.05,OK
UGF23AI274,Mithun Sai Waghmare,A59,CSE-AIML-A,BIO0274,AIPC353T,NLP & Text Analytics,43,34,7,2,1,95.35,OK
UGF23AI275,Vishal Sai Shah,B59,CSE-AIML-B,BIO0275,AIPC353T,NLP & Text Analytics,43,29,2,12,1,72.09,DETAINED
UGF23AI276,Anika Shah,C59,CSE-AIML-C,BIO0276,AIPC353T,NLP & Text Analytics,43,27,5,11,3,74.42,DETAINED
UGF23AI277,Ekta Chatterjee,A60,CSE-AIML-A,BIO0277,AIPC353T,NLP & Text Analytics,43,20,8,15,3,65.12,DETAINED
UGF23AI278,Disha Sai Lokhande,B60,CSE-AIML-B,BIO0278,AIPC353T,NLP & Text Analytics,43,32,2,9,2,79.07,OK
UGF23AI279,Ila Devi Dange,C60,CSE-AIML-C,BIO0279,AIPC353T,NLP & Text Analytics,43,32,3,8,2,81.4,OK
UGF23AI280,Kalpesh Prakash Hande,A61,CSE-AIML-A,BIO0280,AIPC353T,NLP & Text Analytics,43,30,2,11,0,74.42,DETAINED
UGF23AI281,Rohit Bala Mehta,B61,CSE-AIML-B,BIO0281,AIPC353T,NLP & Text Analytics,43,35,3,5,1,88.37,OK
UGF23AI282,Onkar Nath Ambhore,C61,CSE-AIML-C,BIO0282,AIPC353T,NLP & Text Analytics,43,35,7,1,4,97.67,OK
UGF23AI283,Disha Pawar,A62,CSE-AIML-A,BIO0283,AIPC353T,NLP & Text Analytics,43,26,4,13,3,69.77,DETAINED
UGF23AI284,Soham Nath Kale,B62,CSE-AIML-B,BIO0284,AIPC353T,NLP & Text Analytics,43,23,8,12,0,72.09,DETAINED
UGF23AI285,Ila Raj Ingole,C62,CSE-AIML-C,BIO0285,AIPC353T,NLP & Text Analytics,43,35,6,2,3,95.35,OK
UGF23AI286,Rohit Shankar Hande,A63,CSE-AIML-A,BIO0286,AIPC353T,NLP & Text Analytics,43,25,8,10,0,76.74,OK
UGF23AI287,Indira Bhatia,B63,CSE-AIML-B,BIO0287,AIPC353T,NLP & Text Analytics,43,37,6,0,3,100.0,OK
UGF23AI288,Babita Lal Kulkarni,C63,CSE-AIML-C,BIO0288,AIPC353T,NLP & Text Analytics,43,31,5,7,1,83.72,OK
UGF23AI289,Hemant Chand More,A64,CSE-AIML-A,BIO0289,AIPC353T,NLP & Text Analytics,43,36,5,2,3,95.35,OK
UGF23AI290,Tariq Shankar Pawar,B64,CSE-AIML-B,BIO0290,AIPC353T,NLP & Text Analytics,43,25,3,15,0,65.12,DETAINED
UGF23AI291,Mukesh Verma,C64,CSE-AIML-C,BIO0291,AIPC353T,NLP & Text Analytics,43,24,1,18,3,58.14,DETAINED
UGF23AI292,Anjali Chand Nair,A65,CSE-AIML-A,BIO0292,AIPC353T,NLP & Text Analytics,43,25,4,14,5,67.44,DETAINED
UGF23AI293,Divya Lal Hande,B65,CSE-AIML-B,BIO0293,AIPC353T,NLP & Text Analytics,43,28,4,11,1,74.42,DETAINED
UGF23AI294,Harsha Prasad Shah,C65,CSE-AIML-C,BIO0294,AIPC353T,NLP & Text Analytics,43,33,1,9,3,79.07,OK
UGF23AI295,Ekta Shankar Yadav,A66,CSE-AIML-A,BIO0295,AIPC353T,NLP & Text Analytics,43,26,6,11,0,74.42,DETAINED
UGF23AI296,Manish Das Upadhyay,B66,CSE-AIML-B,BIO0296,AIPC353T,NLP & Text Analytics,43,26,4,13,2,69.77,DETAINED
UGF23AI297,Jatin Ghosh,C66,CSE-AIML-C,BIO0297,AIPC353T,NLP & Text Analytics,43,42,1,0,4,100.0,OK
UGF23AI298,Nilesh Ram Kulkarni,A67,CSE-AIML-A,BIO0298,AIPC353T,NLP & Text Analytics,43,27,3,13,1,69.77,DETAINED
UGF23AI299,Bhavna Raj Bhosale,B67,CSE-AIML-B,BIO0299,AIPC353T,NLP & Text Analytics,43,22,2,19,2,55.81,DETAINED
UGF23AI300,Gaurav Jain,C67,CSE-AIML-C,BIO0300,AIPC353T,NLP & Text Analytics,43,31,2,10,1,76.74,OK
UGF23AI301,Kalpesh Mishra,A68,CSE-AIML-A,BIO0301,AIPC353T,NLP & Text Analytics,43,27,4,12,0,72.09,DETAINED
UGF23AI302,Lakshmi Chand Patil,B68,CSE-AIML-B,BIO0302,AIPC353T,NLP & Text Analytics,43,39,1,3,2,93.02,OK
UGF23AI303,Nikhil Rao Agarwal,C68,CSE-AIML-C,BIO0303,AIPC353T,NLP & Text Analytics,43,29,4,10,3,76.74,OK
UGF23AI304,Mohit Nath Kumar,A69,CSE-AIML-A,BIO0304,AIPC353T,NLP & Text Analytics,43,28,3,12,2,72.09,DETAINED
UGF23AI305,Iqbal Raj Chopra,B69,CSE-AIML-B,BIO0305,AIPC353T,NLP & Text Analytics,43,24,3,16,3,62.79,DETAINED
UGF23AI306,Esha Bala Pandey,C69,CSE-AIML-C,BIO0306,AIPC353T,NLP & Text Analytics,43,35,0,8,2,81.4,OK
UGF23AI307,Abhishek Kumar Fernandes,A70,CSE-AIML-A,BIO0307,AIPC353T,NLP & Text Analytics,43,0,0,43,0,0.0,DETAINED
UGF23AI308,Harsha Raj Mukherjee,B70,CSE-AIML-B,BIO0308,AIPC353T,NLP & Text Analytics,43,31,2,10,2,76.74,OK
UGF23AI309,Lakshmi Das Wagh,C70,CSE-AIML-C,BIO0309,AIPC353T,NLP & Text Analytics,43,28,3,12,1,72.09,DETAINED
UGF23AI310,Nikhil Lokhande,A71,CSE-AIML-A,BIO0310,AIPC353T,NLP & Text Analytics,43,36,5,2,0,95.35,OK
UGF23AI311,Bharat Singh,B71,CSE-AIML-B,BIO0311,AIPC353T,NLP & Text Analytics,43,23,3,17,0,60.47,DETAINED
UGF23AI312,Girish Ambhore,C71,CSE-AIML-C,BIO0312,AIPC353T,NLP & Text Analytics,43,26,3,14,0,67.44,DETAINED
UGF23AI313,Tariq Prakash More,A72,CSE-AIML-A,BIO0313,AIPC353T,NLP & Text Analytics,43,23,5,15,2,65.12,DETAINED
UGF23AI314,Yamini Ram Patil,B72,CSE-AIML-B,BIO0314,AIPC353T,NLP & Text Analytics,43,25,4,14,1,67.44,DETAINED
UGF23AI315,Om Chand Upadhyay,C72,CSE-AIML-C,BIO0315,AIPC353T,NLP & Text Analytics,43,24,3,16,1,62.79,DETAINED
UGF23AI316,Manish Sai Iyer,A73,CSE-AIML-A,BIO0316,AIPC353T,NLP & Text Analytics,43,26,3,14,1,67.44,DETAINED
UGF23AI317,Siddharth Nath Patel,B73,CSE-AIML-B,BIO0317,AIPC353T,NLP & Text Analytics,43,0,0,43,0,0.0,DETAINED
UGF23AI318,Rohit Chand Vaghmare,C73,CSE-AIML-C,BIO0318,AIPC353T,NLP & Text Analytics,43,37,6,0,2,100.0,OK
UGF23AI319,Anika Rao Bhange,A74,CSE-AIML-A,BIO0319,AIPC353T,NLP & Text Analytics,43,21,4,18,1,58.14,DETAINED
UGF23AI320,Rekha Kumar Fernandes,B74,CSE-AIML-B,BIO0320,AIPC353T,NLP & Text Analytics,43,33,2,8,1,81.4,OK
UGF23AI321,Yamini Londhe,C74,CSE-AIML-C,BIO0321,AIPC353T,NLP & Text Analytics,43,31,5,7,3,83.72,OK
UGF23AI322,Nisha Kharat,A75,CSE-AIML-A,BIO0322,AIPC353T,NLP & Text Analytics,43,35,4,4,1,90.7,OK
UGF23AI323,Kamla Kumar,B75,CSE-AIML-B,BIO0323,AIPC353T,NLP & Text Analytics,43,24,4,15,0,65.12,DETAINED
UGF23AI324,Gunjan Devi Fernandes,C75,CSE-AIML-C,BIO0324,AIPC353T,NLP & Text Analytics,43,37,6,0,4,100.0,OK
UGF23AI325,Gunjan Sai Pawar,A76,CSE-AIML-A,BIO0325,AIPC353T,NLP & Text Analytics,43,27,3,13,1,69.77,DETAINED
UGF23AI326,Vanshika Chand Shah,B76,CSE-AIML-B,BIO0326,AIPC353T,NLP & Text Analytics,43,34,7,2,2,95.35,OK
UGF23AI327,Nikhil Hivrale,C76,CSE-AIML-C,BIO0327,AIPC353T,NLP & Text Analytics,43,27,4,12,2,72.09,DETAINED
UGF23AI328,Chetna Yadav,A77,CSE-AIML-A,BIO0328,AIPC353T,NLP & Text Analytics,43,37,4,2,0,95.35,OK
UGF23AI329,Pallavi Prasad Banerjee,B77,CSE-AIML-B,BIO0329,AIPC353T,NLP & Text Analytics,43,15,7,21,3,51.16,DETAINED
UGF23AI330,Omkar Chand Lal,C77,CSE-AIML-C,BIO0330,AIPC353T,NLP & Text Analytics,43,32,7,4,1,90.7,OK
UGF23AI331,Isha Mane,A78,CSE-AIML-A,BIO0331,AIPC353T,NLP & Text Analytics,43,35,6,2,0,95.35,OK
UGF23AI332,Ramesh Shankar Kulkarni,B78,CSE-AIML-B,BIO0332,AIPC353T,NLP & Text Analytics,43,27,8,8,0,81.4,OK
UGF23AI333,Chetna Ram Upadhyay,C78,CSE-AIML-C,BIO0333,AIPC353T,NLP & Text Analytics,43,37,5,1,1,97.67,OK
UGF23AI334,Esha Prasad Vaidya,A79,CSE-AIML-A,BIO0334,AIPC353T,NLP & Text Analytics,43,21,3,19,0,55.81,DETAINED
UGF23AI335,Gunjan Ram Nambiar,B79,CSE-AIML-B,BIO0335,AIPC353T,NLP & Text Analytics,43,37,3,3,3,93.02,OK
UGF23AI336,Ritika Lal Ahuja,C79,CSE-AIML-C,BIO0336,AIPC353T,NLP & Text Analytics,43,31,4,8,3,81.4,OK
UGF23AI337,Jagdish More,A80,CSE-AIML-A,BIO0337,AIPC353T,NLP & Text Analytics,43,20,4,19,0,55.81,DETAINED
UGF23AI338,Farhan Shankar Mishra,B80,CSE-AIML-B,BIO0338,AIPC353T,NLP & Text Analytics,43,28,6,9,2,79.07,OK
UGF23AI339,Sumit Jadhav,C80,CSE-AIML-C,BIO0339,AIPC353T,NLP & Text Analytics,43,20,9,14,0,67.44,DETAINED
UGF23AI340,Neha Kaur,A81,CSE-AIML-A,BIO0340,AIPC353T,NLP & Text Analytics,43,21,3,19,1,55.81,DETAINED
UGF23AI341,Jatin Bala Upadhyay,B81,CSE-AIML-B,BIO0341,AIPC353T,NLP & Text Analytics,43,34,3,6,0,86.05,OK
UGF23AI342,Indira Vaidya,C81,CSE-AIML-C,BIO0342,AIPC353T,NLP & Text Analytics,43,25,5,13,1,69.77,DETAINED
UGF23AI343,Wasim Das Mishra,A82,CSE-AIML-A,BIO0343,AIPC353T,NLP & Text Analytics,43,33,5,5,4,88.37,OK
UGF23AI344,Faisal Shankar Gaikwad,B82,CSE-AIML-B,BIO0344,AIPC353T,NLP & Text Analytics,43,25,7,11,5,74.42,DETAINED
UGF23AI345,Gajanan Chand Ambhore,C82,CSE-AIML-C,BIO0345,AIPC353T,NLP & Text Analytics,43,31,4,8,0,81.4,OK
UGF23AI346,Kunal Gupta,A83,CSE-AIML-A,BIO0346,AIPC353T,NLP & Text Analytics,43,23,6,14,2,67.44,DETAINED
UGF23AI347,Amol Lal Tiwari,B83,CSE-AIML-B,BIO0347,AIPC353T,NLP & Text Analytics,43,0,0,43,0,0.0,DETAINED
UGF23AI348,Aarav Upadhyay,C83,CSE-AIML-C,BIO0348,AIPC353T,NLP & Text Analytics,43,37,4,2,5,95.35,OK
UGF23AI349,Eshaan Kumar Kumar,A84,CSE-AIML-A,BIO0349,AIPC353T,NLP & Text Analytics,43,26,5,12,2,72.09,DETAINED
UGF23AI350,Farhan Rao Banerjee,B84,CSE-AIML-B,BIO0350,AIPC353T,NLP & Text Analytics,43,26,4,13,1,69.77,DETAINED
UGF23AI351,Gunjan Lal Gaikwad,C84,CSE-AIML-C,BIO0351,AIPC353T,NLP & Text Analytics,43,28,3,12,1,72.09,DETAINED
UGF23AI352,Anjali Raj Naik,A85,CSE-AIML-A,BIO0352,AIPC353T,NLP & Text Analytics,43,27,3,13,3,69.77,DETAINED
UGF23AI353,Dhruv Prasad Zende,B85,CSE-AIML-B,BIO0353,AIPC353T,NLP & Text Analytics,43,31,3,9,1,79.07,OK
UGF23AI354,Iqbal Prasad Salve,C85,CSE-AIML-C,BIO0354,AIPC353T,NLP & Text Analytics,43,25,9,9,3,79.07,OK
UGF23AI355,Hina Bala Agarwal,A86,CSE-AIML-A,BIO0355,AIPC353T,NLP & Text Analytics,43,29,3,11,2,74.42,DETAINED
UGF23AI356,Harsha Joshi,B86,CSE-AIML-B,BIO0356,AIPC353T,NLP & Text Analytics,43,32,6,5,0,88.37,OK
UGF23AI357,Anjali Ram Gangurde,C86,CSE-AIML-C,BIO0357,AIPC353T,NLP & Text Analytics,43,34,6,3,2,93.02,OK
UGF23AI358,Harsha Rao Gaikwad,A87,CSE-AIML-A,BIO0358,AIPC353T,NLP & Text Analytics,43,27,2,14,1,67.44,DETAINED
UGF23AI359,Bharat Raj Agarwal,B87,CSE-AIML-B,BIO0359,AIPC353T,NLP & Text Analytics,43,32,3,8,1,81.4,OK
UGF23AI360,Sumit Prasad Dalvi,C87,CSE-AIML-C,BIO0360,AIPC353T,NLP & Text Analytics,43,30,4,9,0,79.07,OK
UGF23AI361,Firoz Das Narwade,A88,CSE-AIML-A,BIO0361,AIPC353T,NLP & Text Analytics,43,32,8,3,1,93.02,OK
UGF23AI362,Divya Das,B88,CSE-AIML-B,BIO0362,AIPC353T,NLP & Text Analytics,43,35,4,4,0,90.7,OK
UGF23AI363,Madhuri Devi Pawar,C88,CSE-AIML-C,BIO0363,AIPC353T,NLP & Text Analytics,43,34,6,3,1,93.02,OK
UGF23AI364,Disha Shankar Kale,A89,CSE-AIML-A,BIO0364,AIPC353T,NLP & Text Analytics,43,26,3,14,2,67.44,DETAINED
UGF23AI365,Rajesh Das Hatwar,B89,CSE-AIML-B,BIO0365,AIPC353T,NLP & Text Analytics,43,28,1,14,1,67.44,DETAINED
UGF23AI366,Kalpesh Shankar Ghosh,C89,CSE-AIML-C,BIO0366,AIPC353T,NLP & Text Analytics,43,33,7,3,3,93.02,OK
UGF23AI367,Madhuri Hande,A90,CSE-AIML-A,BIO0367,AIPC353T,NLP & Text Analytics,43,36,4,3,3,93.02,OK
UGF23AI368,Nisha Lal Shah,B90,CSE-AIML-B,BIO0368,AIPC353T,NLP & Text Analytics,43,0,0,43,0,0.0,DETAINED
UGF23AI369,Manish Sai Junghare,C90,CSE-AIML-C,BIO0369,AIPC353T,NLP & Text Analytics,43,36,5,2,2,95.35,OK
UGF23AI370,Lakshmi Nath Raut,A91,CSE-AIML-A,BIO0370,AIPC353T,NLP & Text Analytics,43,34,7,2,3,95.35,OK
UGF23AI371,Wasim Prasad Patel,B91,CSE-AIML-B,BIO0371,AIPC353T,NLP & Text Analytics,43,30,2,11,1,74.42,DETAINED
UGF23AI372,Bhushan Raj Kadam,C91,CSE-AIML-C,BIO0372,AIPC353T,NLP & Text Analytics,43,26,10,7,3,83.72,OK
UGF23AI373,Mukesh Ram Zende,A92,CSE-AIML-A,BIO0373,AIPC353T,NLP & Text Analytics,43,38,3,2,3,95.35,OK
UGF23AI374,Bhushan Iyer,B92,CSE-AIML-B,BIO0374,AIPC353T,NLP & Text Analytics,43,22,6,15,2,65.12,DETAINED
UGF23AI375,Geeta Chand Hatwar,C92,CSE-AIML-C,BIO0375,AIPC353T,NLP & Text Analytics,43,29,10,4,1,90.7,OK
UGF23AI376,Faisal Kadam,A93,CSE-AIML-A,BIO0376,AIPC353T,NLP & Text Analytics,43,30,2,11,1,74.42,DETAINED
UGF23AI377,Zara Das Kaur,B93,CSE-AIML-B,BIO0377,AIPC353T,NLP & Text Analytics,43,0,0,43,0,0.0,DETAINED
UGF23AI378,Zara Nambiar,C93,CSE-AIML-C,BIO0378,AIPC353T,NLP & Text Analytics,43,36,3,4,2,90.7,OK
UGF23AI379,Chetan Salve,A94,CSE-AIML-A,BIO0379,AIPC353T,NLP & Text Analytics,43,27,6,10,5,76.74,OK
UGF23AI380,Mahesh Shankar Gangurde,B94,CSE-AIML-B,BIO0380,AIPC353T,NLP & Text Analytics,43,27,5,11,2,74.42,DETAINED
UGF23AI381,Faisal Das Saxena,C94,CSE-AIML-C,BIO0381,AIPC353T,NLP & Text Analytics,43,33,3,7,3,83.72,OK
UGF23AI382,Geeta Raj Joshi,A95,CSE-AIML-A,BIO0382,AIPC353T,NLP & Text Analytics,43,24,4,15,0,65.12,DETAINED
UGF23AI383,Ravi Lal Bhosale,B95,CSE-AIML-B,BIO0383,AIPC353T,NLP & Text Analytics,43,29,4,10,3,76.74,OK
UGF23AI384,Gaurav Bala Jain,C95,CSE-AIML-C,BIO0384,AIPC353T,NLP & Text Analytics,43,32,2,9,0,79.07,OK
UGF23AI385,Om Gupta,A96,CSE-AIML-A,BIO0385,AIPC353T,NLP & Text Analytics,43,28,8,7,2,83.72,OK
UGF23AI386,Sarita Das Desai,B96,CSE-AIML-B,BIO0386,AIPC353T,NLP & Text Analytics,43,30,7,6,2,86.05,OK
UGF23AI387,Jayesh Nath Hatwar,C96,CSE-AIML-C,BIO0387,AIPC353T,NLP & Text Analytics,43,31,5,7,2,83.72,OK
UGF23AI388,Jiya Nath Junghare,A97,CSE-AIML-A,BIO0388,AIPC353T,NLP & Text Analytics,43,36,5,2,2,95.35,OK
UGF23AI389,Geeta Prakash Hande,B97,CSE-AIML-B,BIO0389,AIPC353T,NLP & Text Analytics,43,22,4,17,2,60.47,DETAINED
UGF23AI390,Urmila Pillai,C97,CSE-AIML-C,BIO0390,AIPC353T,NLP & Text Analytics,43,31,5,7,1,83.72,OK
UGF23AI391,Rekha Rao Singh,A98,CSE-AIML-A,BIO0391,AIPC353T,NLP & Text Analytics,43,26,4,13,0,69.77,DETAINED
UGF23AI392,Kedar Singh,B98,CSE-AIML-B,BIO0392,AIPC353T,NLP & Text Analytics,43,29,8,6,0,86.05,OK
UGF23AI393,Dhruv Das Takle,C98,CSE-AIML-C,BIO0393,AIPC353T,NLP & Text Analytics,43,24,3,16,1,62.79,DETAINED
UGF23AI394,Om Nath Londhe,A99,CSE-AIML-A,BIO0394,AIPC353T,NLP & Text Analytics,43,35,1,7,0,83.72,OK
UGF23AI395,Hina Kumar Pandey,B99,CSE-AIML-B,BIO0395,AIPC353T,NLP & Text Analytics,43,37,5,1,3,97.67,OK
UGF23AI396,Wasim Prakash Ingle,C99,CSE-AIML-C,BIO0396,AIPC353T,NLP & Text Analytics,43,27,7,9,4,79.07,OK
UGF23AI397,Nandini Deshpande,A100,CSE-AIML-A,BIO0397,AIPC353T,NLP & Text Analytics,43,25,5,13,2,69.77,DETAINED
UGF23AI398,Babita Fulzele,B100,CSE-AIML-B,BIO0398,AIPC353T,NLP & Text Analytics,43,34,4,5,1,88.37,OK
UGF23AI399,Hitesh Sai Takle,C100,CSE-AIML-C,BIO0399,AIPC353T,NLP & Text Analytics,43,29,3,11,1,74.42,DETAINED
UGF23AI100,Namrata Prasad Patel,A01,CSE-AIML-A,BIO0100,AIPC354T,Cloud Computing,43,31,2,10,0,76.74,OK
UGF23AI101,Jatin Kumar Ambhore,B01,CSE-AIML-B,BIO0101,AIPC354T,Cloud Computing,43,28,4,11,0,74.42,DETAINED
UGF23AI102,Mohit Shankar Gaikwad,C01,CSE-AIML-C,BIO0102,AIPC354T,Cloud Computing,43,29,3,11,4,74.42,DETAINED
UGF23AI103,Suresh Londhe,A02,CSE-AIML-A,BIO0103,AIPC354T,Cloud Computing,43,33,4,6,1,86.05,OK
UGF23AI104,Anjali Nath More,B02,CSE-AIML-B,BIO0104,AIPC354T,Cloud Computing,43,27,4,12,1,72.09,DETAINED
UGF23AI105,Vikas Raj Mukherjee,C02,CSE-AIML-C,BIO0105,AIPC354T,Cloud Computing,43,24,3,16,4,62.79,DETAINED
UGF23AI106,Manish Das Ambhore,A03,CSE-AIML-A,BIO0106,AIPC354T,Cloud Computing,43,33,5,5,4,88.37,OK
UGF23AI107,Mohit Nath Gangurde,B03,CSE-AIML-B,BIO0107,AIPC354T,Cloud Computing,43,36,2,5,2,88.37,OK
UGF23AI108,Kamla Ram Mehta,C03,CSE-AIML-C,BIO0108,AIPC354T,Cloud Computing,43,29,4,10,4,76.74,OK
UGF23AI109,Mohit Rao Agarwal,A04,CSE-AIML-A,BIO0109,AIPC354T,Cloud Computing,43,19,1,23,1,46.51,DETAINED
UGF23AI110,Farhan Nair,B04,CSE-AIML-B,BIO0110,AIPC354T,Cloud Computing,43,33,8,2,1,95.35,OK
UGF23AI111,Mithun Iyer,C04,CSE-AIML-C,BIO0111,AIPC354T,Cloud Computing,43,29,4,10,2,76.74,OK
UGF23AI112,Ravi Kumar Joshi,A05,CSE-AIML-A,BIO0112,AIPC354T,Cloud Computing,43,33,4,6,0,86.05,OK
UGF23AI113,Farhan Dange,B05,CSE-AIML-B,BIO0113,AIPC354T,Cloud Computing,43,36,2,5,3,88.37,OK
UGF23AI114,Onkar Prasad Mishra,C05,CSE-AIML-C,BIO0114,AIPC354T,Cloud Computing,43,33,6,4,4,90.7,OK
UGF23AI115,Divya Zende,A06,CSE-AIML-A,BIO0115,AIPC354T,Cloud Computing,43,33,9,1,0,97.67,OK
UGF23AI116,Nikhil Prakash Hatwar,B06,CSE-AIML-B,BIO0116,AIPC354T,Cloud Computing,43,37,3,3,1,93.02,OK
UGF23AI117,Bhushan Raj Chatterjee,C06,CSE-AIML-C,BIO0117,AIPC354T,Cloud Computing,43,29,2,12,1,72.09,DETAINED
UGF23AI118,Gunjan Pandey,A07,CSE-AIML-A,BIO0118,AIPC354T,Cloud Computing,43,20,3,20,0,53.49,DETAINED
UGF23AI119,Fatima Lal Ahuja,B07,CSE-AIML-B,BIO0119,AIPC354T,Cloud Computing,43,33,9,1,0,97.67,OK
UGF23AI120,Farhan Devi Pandey,C07,CSE-AIML-C,BIO0120,AIPC354T,Cloud Computing,43,36,6,1,1,97.67,OK
UGF23AI121,Manish Chand Mehta,A08,CSE-AIML-A,BIO0121,AIPC354T,Cloud Computing,43,34,4,5,1,88.37,OK
UGF23AI122,Iqbal Raj Pillai,B08,CSE-AIML-B,BIO0122,AIPC354T,Cloud Computing,43,28,4,11,2,74.42,DETAINED
UGF23AI123,Kavya Devi Yadav,C08,CSE-AIML-C,BIO0123,AIPC354T,Cloud Computing,43,0,0,43,0,0.0,DETAINED
UGF23AI124,Priya Das Shah,A09,CSE-AIML-A,BIO0124,AIPC354T,Cloud Computing,43,37,1,5,4,88.37,OK
UGF23AI125,Hina Das Thakur,B09,CSE-AIML-B,BIO0125,AIPC354T,Cloud Computing,43,21,6,16,0,62.79,DETAINED
UGF23AI126,Rajesh Shankar Chavan,C09,CSE-AIML-C,BIO0126,AIPC354T,Cloud Computing,43,30,1,12,2,72.09,DETAINED
UGF23AI127,Indira Sai Hegde,A10,CSE-AIML-A,BIO0127,AIPC354T,Cloud Computing,43,40,3,0,2,100.0,OK
UGF23AI128,Amrita Shankar Londhe,B10,CSE-AIML-B,BIO0128,AIPC354T,Cloud Computing,43,35,3,5,1,88.37,OK
UGF23AI129,Chetna Lal Ghosh,C10,CSE-AIML-C,BIO0129,AIPC354T,Cloud Computing,43,30,7,6,1,86.05,OK
UGF23AI130,Lalit Shankar Salve,A11,CSE-AIML-A,BIO0130,AIPC354T,Cloud Computing,43,27,4,12,1,72.09,DETAINED
UGF23AI131,Pooja Lal Patel,B11,CSE-AIML-B,BIO0131,AIPC354T,Cloud Computing,43,26,3,14,2,67.44,DETAINED
UGF23AI132,Abhishek Kumar Shah,C11,CSE-AIML-C,BIO0132,AIPC354T,Cloud Computing,43,38,5,0,4,100.0,OK
